date,product_name,category,quantity_sold,revenue,region,price,stock
2023-09-23,Quantum Pro Laptop,Electronics,7,1050000,West,150000,107
2023-09-23,Titan GPU X,Components,12,1020000,South,85000,187
2023-09-23,Aero Max Drone,Gadgets,14,910000,West,65000,101
2023-09-23,Lumina VR Headset,Wearables,28,1260000,North,45000,175
2023-09-23,Echelon Gaming Desk,Furniture,9,315000,North,35000,89
2023-09-24,Quantum Pro Laptop,Electronics,7,1050000,West,150000,185
2023-09-24,Titan GPU X,Components,11,935000,North,85000,143
2023-09-24,Aero Max Drone,Gadgets,15,975000,North,65000,85
2023-09-24,Lumina VR Headset,Wearables,19,855000,North,45000,75
2023-09-24,Echelon Gaming Desk,Furniture,15,525000,West,35000,176
2023-09-25,Quantum Pro Laptop,Electronics,6,900000,West,150000,176
2023-09-25,Titan GPU X,Components,8,680000,East,85000,168
2023-09-25,Aero Max Drone,Gadgets,13,845000,East,65000,95
2023-09-25,Lumina VR Headset,Wearables,16,720000,South,45000,59
2023-09-25,Echelon Gaming Desk,Furniture,11,385000,West,35000,177
2023-09-26,Quantum Pro Laptop,Electronics,6,900000,West,150000,109
2023-09-26,Titan GPU X,Components,7,595000,South,85000,136
2023-09-26,Aero Max Drone,Gadgets,13,845000,East,65000,106
2023-09-26,Lumina VR Headset,Wearables,15,675000,East,45000,155
2023-09-26,Echelon Gaming Desk,Furniture,9,315000,South,35000,190
2023-09-27,Quantum Pro Laptop,Electronics,4,600000,North,150000,67
2023-09-27,Titan GPU X,Components,10,850000,East,85000,155
2023-09-27,Aero Max Drone,Gadgets,15,975000,East,65000,112
2023-09-27,Lumina VR Headset,Wearables,17,765000,West,45000,186
2023-09-27,Echelon Gaming Desk,Furniture,9,315000,West,35000,197
2023-09-28,Quantum Pro Laptop,Electronics,5,750000,North,150000,125
2023-09-28,Titan GPU X,Components,8,680000,West,85000,87
2023-09-28,Aero Max Drone,Gadgets,12,780000,East,65000,97
2023-09-28,Lumina VR Headset,Wearables,19,855000,South,45000,193
2023-09-28,Echelon Gaming Desk,Furniture,10,350000,North,35000,111
2023-09-29,Quantum Pro Laptop,Electronics,4,600000,West,150000,190
2023-09-29,Titan GPU X,Components,11,935000,West,85000,139
2023-09-29,Aero Max Drone,Gadgets,13,845000,South,65000,144
2023-09-29,Lumina VR Headset,Wearables,18,810000,West,45000,74
2023-09-29,Echelon Gaming Desk,Furniture,11,385000,North,35000,169
2023-09-30,Quantum Pro Laptop,Electronics,7,1050000,West,150000,180
2023-09-30,Titan GPU X,Components,11,935000,North,85000,199
2023-09-30,Aero Max Drone,Gadgets,23,1495000,East,65000,121
2023-09-30,Lumina VR Headset,Wearables,30,1350000,South,45000,55
2023-09-30,Echelon Gaming Desk,Furniture,19,665000,East,35000,125
2023-10-01,Quantum Pro Laptop,Electronics,9,1350000,North,150000,108
2023-10-01,Titan GPU X,Components,17,1445000,South,85000,101
2023-10-01,Aero Max Drone,Gadgets,26,1690000,North,65000,176
2023-10-01,Lumina VR Headset,Wearables,28,1260000,South,45000,133
2023-10-01,Echelon Gaming Desk,Furniture,18,630000,East,35000,176
2023-10-02,Quantum Pro Laptop,Electronics,7,1050000,West,150000,130
2023-10-02,Titan GPU X,Components,12,1020000,South,85000,178
2023-10-02,Aero Max Drone,Gadgets,16,1040000,South,65000,121
2023-10-02,Lumina VR Headset,Wearables,21,945000,South,45000,158
2023-10-02,Echelon Gaming Desk,Furniture,15,525000,East,35000,160
2023-10-03,Quantum Pro Laptop,Electronics,8,1200000,East,150000,62
2023-10-03,Titan GPU X,Components,7,595000,North,85000,65
2023-10-03,Aero Max Drone,Gadgets,12,780000,East,65000,51
2023-10-03,Lumina VR Headset,Wearables,22,990000,South,45000,152
2023-10-03,Echelon Gaming Desk,Furniture,18,630000,North,35000,145
2023-10-04,Quantum Pro Laptop,Electronics,9,1350000,South,150000,62
2023-10-04,Titan GPU X,Components,10,850000,East,85000,143
2023-10-04,Aero Max Drone,Gadgets,16,1040000,West,65000,165
2023-10-04,Lumina VR Headset,Wearables,18,810000,East,45000,157
2023-10-04,Echelon Gaming Desk,Furniture,13,455000,West,35000,106
2023-10-05,Quantum Pro Laptop,Electronics,7,1050000,West,150000,186
2023-10-05,Titan GPU X,Components,11,935000,East,85000,124
2023-10-05,Aero Max Drone,Gadgets,18,1170000,South,65000,58
2023-10-05,Lumina VR Headset,Wearables,21,945000,North,45000,185
2023-10-05,Echelon Gaming Desk,Furniture,10,350000,West,35000,61
2023-10-06,Quantum Pro Laptop,Electronics,8,1200000,South,150000,164
2023-10-06,Titan GPU X,Components,11,935000,East,85000,152
2023-10-06,Aero Max Drone,Gadgets,18,1170000,West,65000,134
2023-10-06,Lumina VR Headset,Wearables,20,900000,West,45000,105
2023-10-06,Echelon Gaming Desk,Furniture,13,455000,North,35000,103
2023-10-07,Quantum Pro Laptop,Electronics,10,1500000,West,150000,164
2023-10-07,Titan GPU X,Components,16,1360000,East,85000,112
2023-10-07,Aero Max Drone,Gadgets,24,1560000,West,65000,132
2023-10-07,Lumina VR Headset,Wearables,37,1665000,South,45000,196
2023-10-07,Echelon Gaming Desk,Furniture,26,910000,West,35000,77
2023-10-08,Quantum Pro Laptop,Electronics,11,1650000,South,150000,92
2023-10-08,Titan GPU X,Components,18,1530000,West,85000,107
2023-10-08,Aero Max Drone,Gadgets,32,2080000,North,65000,154
2023-10-08,Lumina VR Headset,Wearables,29,1305000,West,45000,132
2023-10-08,Echelon Gaming Desk,Furniture,17,595000,West,35000,77
2023-10-09,Quantum Pro Laptop,Electronics,6,900000,North,150000,97
2023-10-09,Titan GPU X,Components,11,935000,West,85000,186
2023-10-09,Aero Max Drone,Gadgets,14,910000,East,65000,193
2023-10-09,Lumina VR Headset,Wearables,19,855000,East,45000,191
2023-10-09,Echelon Gaming Desk,Furniture,17,595000,North,35000,74
2023-10-10,Quantum Pro Laptop,Electronics,7,1050000,West,150000,59
2023-10-10,Titan GPU X,Components,13,1105000,East,85000,116
2023-10-10,Aero Max Drone,Gadgets,16,1040000,East,65000,162
2023-10-10,Lumina VR Headset,Wearables,21,945000,East,45000,154
2023-10-10,Echelon Gaming Desk,Furniture,12,420000,South,35000,144
2023-10-11,Quantum Pro Laptop,Electronics,9,1350000,South,150000,133
2023-10-11,Titan GPU X,Components,10,850000,West,85000,161
2023-10-11,Aero Max Drone,Gadgets,20,1300000,North,65000,138
2023-10-11,Lumina VR Headset,Wearables,23,1035000,North,45000,133
2023-10-11,Echelon Gaming Desk,Furniture,15,525000,North,35000,165
2023-10-12,Quantum Pro Laptop,Electronics,7,1050000,North,150000,165
2023-10-12,Titan GPU X,Components,10,850000,South,85000,192
2023-10-12,Aero Max Drone,Gadgets,20,1300000,West,65000,170
2023-10-12,Lumina VR Headset,Wearables,27,1215000,South,45000,182
2023-10-12,Echelon Gaming Desk,Furniture,14,490000,West,35000,96
2023-10-13,Quantum Pro Laptop,Electronics,7,1050000,East,150000,140
2023-10-13,Titan GPU X,Components,15,1275000,East,85000,89
2023-10-13,Aero Max Drone,Gadgets,20,1300000,South,65000,187
2023-10-13,Lumina VR Headset,Wearables,24,1080000,North,45000,171
2023-10-13,Echelon Gaming Desk,Furniture,16,560000,North,35000,104
2023-10-14,Quantum Pro Laptop,Electronics,9,1350000,South,150000,142
2023-10-14,Titan GPU X,Components,16,1360000,North,85000,122
2023-10-14,Aero Max Drone,Gadgets,25,1625000,West,65000,100
2023-10-14,Lumina VR Headset,Wearables,32,1440000,South,45000,60
2023-10-14,Echelon Gaming Desk,Furniture,18,630000,South,35000,172
2023-10-15,Quantum Pro Laptop,Electronics,10,1500000,West,150000,174
2023-10-15,Titan GPU X,Components,12,1020000,East,85000,80
2023-10-15,Aero Max Drone,Gadgets,22,1430000,West,65000,138
2023-10-15,Lumina VR Headset,Wearables,29,1305000,West,45000,150
2023-10-15,Echelon Gaming Desk,Furniture,27,945000,East,35000,178
2023-10-16,Quantum Pro Laptop,Electronics,8,1200000,South,150000,198
2023-10-16,Titan GPU X,Components,9,765000,East,85000,71
2023-10-16,Aero Max Drone,Gadgets,12,780000,West,65000,66
2023-10-16,Lumina VR Headset,Wearables,21,945000,North,45000,139
2023-10-16,Echelon Gaming Desk,Furniture,15,525000,West,35000,127
2023-10-17,Quantum Pro Laptop,Electronics,7,1050000,North,150000,55
2023-10-17,Titan GPU X,Components,9,765000,West,85000,192
2023-10-17,Aero Max Drone,Gadgets,18,1170000,South,65000,76
2023-10-17,Lumina VR Headset,Wearables,20,900000,West,45000,109
2023-10-17,Echelon Gaming Desk,Furniture,17,595000,South,35000,107
2023-10-18,Quantum Pro Laptop,Electronics,7,1050000,South,150000,96
2023-10-18,Titan GPU X,Components,15,1275000,North,85000,69
2023-10-18,Aero Max Drone,Gadgets,20,1300000,South,65000,195
2023-10-18,Lumina VR Headset,Wearables,18,810000,West,45000,66
2023-10-18,Echelon Gaming Desk,Furniture,13,455000,East,35000,68
2023-10-19,Quantum Pro Laptop,Electronics,6,900000,East,150000,130
2023-10-19,Titan GPU X,Components,9,765000,East,85000,171
2023-10-19,Aero Max Drone,Gadgets,19,1235000,West,65000,93
2023-10-19,Lumina VR Headset,Wearables,24,1080000,North,45000,120
2023-10-19,Echelon Gaming Desk,Furniture,17,595000,East,35000,99
2023-10-20,Quantum Pro Laptop,Electronics,7,1050000,North,150000,107
2023-10-20,Titan GPU X,Components,10,850000,West,85000,191
2023-10-20,Aero Max Drone,Gadgets,15,975000,South,65000,117
2023-10-20,Lumina VR Headset,Wearables,20,900000,West,45000,193
2023-10-20,Echelon Gaming Desk,Furniture,14,490000,West,35000,145
2023-10-21,Quantum Pro Laptop,Electronics,9,1350000,North,150000,80
2023-10-21,Titan GPU X,Components,16,1360000,East,85000,94
2023-10-21,Aero Max Drone,Gadgets,22,1430000,South,65000,57
2023-10-21,Lumina VR Headset,Wearables,31,1395000,East,45000,174
2023-10-21,Echelon Gaming Desk,Furniture,19,665000,North,35000,79
2023-10-22,Quantum Pro Laptop,Electronics,10,1500000,North,150000,166
2023-10-22,Titan GPU X,Components,21,1785000,North,85000,109
2023-10-22,Aero Max Drone,Gadgets,28,1820000,East,65000,143
2023-10-22,Lumina VR Headset,Wearables,31,1395000,South,45000,171
2023-10-22,Echelon Gaming Desk,Furniture,19,665000,North,35000,55
2023-10-23,Quantum Pro Laptop,Electronics,7,1050000,West,150000,155
2023-10-23,Titan GPU X,Components,11,935000,West,85000,55
2023-10-23,Aero Max Drone,Gadgets,21,1365000,West,65000,169
2023-10-23,Lumina VR Headset,Wearables,22,990000,North,45000,182
2023-10-23,Echelon Gaming Desk,Furniture,16,560000,West,35000,84
2023-10-24,Quantum Pro Laptop,Electronics,7,1050000,West,150000,60
2023-10-24,Titan GPU X,Components,13,1105000,North,85000,52
2023-10-24,Aero Max Drone,Gadgets,11,715000,East,65000,122
2023-10-24,Lumina VR Headset,Wearables,18,810000,East,45000,132
2023-10-24,Echelon Gaming Desk,Furniture,14,490000,West,35000,79
2023-10-25,Quantum Pro Laptop,Electronics,8,1200000,North,150000,161
2023-10-25,Titan GPU X,Components,14,1190000,South,85000,107
2023-10-25,Aero Max Drone,Gadgets,17,1105000,South,65000,168
2023-10-25,Lumina VR Headset,Wearables,21,945000,South,45000,148
2023-10-25,Echelon Gaming Desk,Furniture,12,420000,East,35000,60
2023-10-26,Quantum Pro Laptop,Electronics,6,900000,South,150000,113
2023-10-26,Titan GPU X,Components,10,850000,South,85000,125
2023-10-26,Aero Max Drone,Gadgets,17,1105000,East,65000,67
2023-10-26,Lumina VR Headset,Wearables,17,765000,East,45000,139
2023-10-26,Echelon Gaming Desk,Furniture,12,420000,South,35000,125
2023-10-27,Quantum Pro Laptop,Electronics,6,900000,West,150000,126
2023-10-27,Titan GPU X,Components,11,935000,South,85000,108
2023-10-27,Aero Max Drone,Gadgets,18,1170000,East,65000,76
2023-10-27,Lumina VR Headset,Wearables,28,1260000,East,45000,160
2023-10-27,Echelon Gaming Desk,Furniture,16,560000,East,35000,112
2023-10-28,Quantum Pro Laptop,Electronics,10,1500000,South,150000,92
2023-10-28,Titan GPU X,Components,15,1275000,North,85000,112
2023-10-28,Aero Max Drone,Gadgets,22,1430000,North,65000,57
2023-10-28,Lumina VR Headset,Wearables,28,1260000,North,45000,139
2023-10-28,Echelon Gaming Desk,Furniture,20,700000,North,35000,125
2023-10-29,Quantum Pro Laptop,Electronics,9,1350000,North,150000,193
2023-10-29,Titan GPU X,Components,20,1700000,West,85000,173
2023-10-29,Aero Max Drone,Gadgets,20,1300000,North,65000,86
2023-10-29,Lumina VR Headset,Wearables,31,1395000,East,45000,68
2023-10-29,Echelon Gaming Desk,Furniture,26,910000,North,35000,155
2023-10-30,Quantum Pro Laptop,Electronics,6,900000,East,150000,78
2023-10-30,Titan GPU X,Components,10,850000,West,85000,74
2023-10-30,Aero Max Drone,Gadgets,15,975000,South,65000,65
2023-10-30,Lumina VR Headset,Wearables,18,810000,South,45000,149
2023-10-30,Echelon Gaming Desk,Furniture,11,385000,South,35000,190
2023-10-31,Quantum Pro Laptop,Electronics,8,1200000,East,150000,111
2023-10-31,Titan GPU X,Components,9,765000,North,85000,196
2023-10-31,Aero Max Drone,Gadgets,15,975000,South,65000,119
2023-10-31,Lumina VR Headset,Wearables,23,1035000,West,45000,58
2023-10-31,Echelon Gaming Desk,Furniture,15,525000,West,35000,181
2023-11-01,Quantum Pro Laptop,Electronics,9,1350000,South,150000,117
2023-11-01,Titan GPU X,Components,19,1615000,North,85000,93
2023-11-01,Aero Max Drone,Gadgets,25,1625000,North,65000,132
2023-11-01,Lumina VR Headset,Wearables,35,1575000,East,45000,81
2023-11-01,Echelon Gaming Desk,Furniture,14,490000,South,35000,109
2023-11-02,Quantum Pro Laptop,Electronics,11,1650000,West,150000,66
2023-11-02,Titan GPU X,Components,19,1615000,East,85000,156
2023-11-02,Aero Max Drone,Gadgets,22,1430000,West,65000,178
2023-11-02,Lumina VR Headset,Wearables,30,1350000,West,45000,144
2023-11-02,Echelon Gaming Desk,Furniture,25,875000,North,35000,141
2023-11-03,Quantum Pro Laptop,Electronics,10,1500000,North,150000,155
2023-11-03,Titan GPU X,Components,12,1020000,East,85000,179
2023-11-03,Aero Max Drone,Gadgets,23,1495000,East,65000,89
2023-11-03,Lumina VR Headset,Wearables,38,1710000,South,45000,124
2023-11-03,Echelon Gaming Desk,Furniture,17,595000,South,35000,76
2023-11-04,Quantum Pro Laptop,Electronics,14,2100000,North,150000,98
2023-11-04,Titan GPU X,Components,23,1955000,South,85000,133
2023-11-04,Aero Max Drone,Gadgets,39,2535000,South,65000,77
2023-11-04,Lumina VR Headset,Wearables,34,1530000,West,45000,91
2023-11-04,Echelon Gaming Desk,Furniture,29,1015000,West,35000,126
2023-11-05,Quantum Pro Laptop,Electronics,15,2250000,East,150000,71
2023-11-05,Titan GPU X,Components,25,2125000,North,85000,156
2023-11-05,Aero Max Drone,Gadgets,33,2145000,West,65000,122
2023-11-05,Lumina VR Headset,Wearables,31,1395000,West,45000,139
2023-11-05,Echelon Gaming Desk,Furniture,21,735000,West,35000,179
2023-11-06,Quantum Pro Laptop,Electronics,12,1800000,East,150000,106
2023-11-06,Titan GPU X,Components,15,1275000,North,85000,152
2023-11-06,Aero Max Drone,Gadgets,25,1625000,West,65000,198
2023-11-06,Lumina VR Headset,Wearables,21,945000,West,45000,107
2023-11-06,Echelon Gaming Desk,Furniture,21,735000,West,35000,199
2023-11-07,Quantum Pro Laptop,Electronics,9,1350000,West,150000,71
2023-11-07,Titan GPU X,Components,13,1105000,South,85000,176
2023-11-07,Aero Max Drone,Gadgets,24,1560000,North,65000,145
2023-11-07,Lumina VR Headset,Wearables,29,1305000,North,45000,197
2023-11-07,Echelon Gaming Desk,Furniture,18,630000,West,35000,158
2023-11-08,Quantum Pro Laptop,Electronics,9,1350000,East,150000,193
2023-11-08,Titan GPU X,Components,16,1360000,West,85000,189
2023-11-08,Aero Max Drone,Gadgets,18,1170000,West,65000,130
2023-11-08,Lumina VR Headset,Wearables,30,1350000,East,45000,95
2023-11-08,Echelon Gaming Desk,Furniture,24,840000,West,35000,64
2023-11-09,Quantum Pro Laptop,Electronics,9,1350000,North,150000,76
2023-11-09,Titan GPU X,Components,16,1360000,West,85000,136
2023-11-09,Aero Max Drone,Gadgets,25,1625000,East,65000,92
2023-11-09,Lumina VR Headset,Wearables,31,1395000,North,45000,80
2023-11-09,Echelon Gaming Desk,Furniture,20,700000,South,35000,81
2023-11-10,Quantum Pro Laptop,Electronics,6,900000,West,150000,190
2023-11-10,Titan GPU X,Components,15,1275000,North,85000,78
2023-11-10,Aero Max Drone,Gadgets,24,1560000,South,65000,144
2023-11-10,Lumina VR Headset,Wearables,34,1530000,West,45000,138
2023-11-10,Echelon Gaming Desk,Furniture,14,490000,West,35000,178
2023-11-11,Quantum Pro Laptop,Electronics,11,1650000,East,150000,103
2023-11-11,Titan GPU X,Components,20,1700000,West,85000,103
2023-11-11,Aero Max Drone,Gadgets,37,2405000,South,65000,160
2023-11-11,Lumina VR Headset,Wearables,41,1845000,North,45000,130
2023-11-11,Echelon Gaming Desk,Furniture,30,1050000,West,35000,78
2023-11-12,Quantum Pro Laptop,Electronics,13,1950000,West,150000,180
2023-11-12,Titan GPU X,Components,23,1955000,West,85000,158
2023-11-12,Aero Max Drone,Gadgets,37,2405000,West,65000,122
2023-11-12,Lumina VR Headset,Wearables,37,1665000,East,45000,151
2023-11-12,Echelon Gaming Desk,Furniture,31,1085000,East,35000,190
2023-11-13,Quantum Pro Laptop,Electronics,10,1500000,West,150000,101
2023-11-13,Titan GPU X,Components,16,1360000,East,85000,158
2023-11-13,Aero Max Drone,Gadgets,21,1365000,West,65000,91
2023-11-13,Lumina VR Headset,Wearables,29,1305000,South,45000,164
2023-11-13,Echelon Gaming Desk,Furniture,25,875000,West,35000,186
2023-11-14,Quantum Pro Laptop,Electronics,8,1200000,West,150000,88
2023-11-14,Titan GPU X,Components,14,1190000,East,85000,60
2023-11-14,Aero Max Drone,Gadgets,24,1560000,South,65000,91
2023-11-14,Lumina VR Headset,Wearables,36,1620000,South,45000,165
2023-11-14,Echelon Gaming Desk,Furniture,18,630000,South,35000,162
2023-11-15,Quantum Pro Laptop,Electronics,10,1500000,West,150000,121
2023-11-15,Titan GPU X,Components,15,1275000,East,85000,101
2023-11-15,Aero Max Drone,Gadgets,19,1235000,East,65000,152
2023-11-15,Lumina VR Headset,Wearables,33,1485000,North,45000,117
2023-11-15,Echelon Gaming Desk,Furniture,20,700000,South,35000,189
2023-11-16,Quantum Pro Laptop,Electronics,8,1200000,East,150000,100
2023-11-16,Titan GPU X,Components,14,1190000,North,85000,174
2023-11-16,Aero Max Drone,Gadgets,22,1430000,South,65000,103
2023-11-16,Lumina VR Headset,Wearables,33,1485000,East,45000,98
2023-11-16,Echelon Gaming Desk,Furniture,15,525000,East,35000,159
2023-11-17,Quantum Pro Laptop,Electronics,8,1200000,North,150000,72
2023-11-17,Titan GPU X,Components,11,935000,South,85000,77
2023-11-17,Aero Max Drone,Gadgets,16,1040000,North,65000,103
2023-11-17,Lumina VR Headset,Wearables,32,1440000,North,45000,146
2023-11-17,Echelon Gaming Desk,Furniture,15,525000,South,35000,141
2023-11-18,Quantum Pro Laptop,Electronics,13,1950000,North,150000,142
2023-11-18,Titan GPU X,Components,20,1700000,North,85000,151
2023-11-18,Aero Max Drone,Gadgets,36,2340000,South,65000,96
2023-11-18,Lumina VR Headset,Wearables,34,1530000,South,45000,113
2023-11-18,Echelon Gaming Desk,Furniture,35,1225000,East,35000,56
2023-11-19,Quantum Pro Laptop,Electronics,13,1950000,North,150000,123
2023-11-19,Titan GPU X,Components,21,1785000,South,85000,184
2023-11-19,Aero Max Drone,Gadgets,26,1690000,East,65000,101
2023-11-19,Lumina VR Headset,Wearables,39,1755000,North,45000,50
2023-11-19,Echelon Gaming Desk,Furniture,28,980000,West,35000,194
2023-11-20,Quantum Pro Laptop,Electronics,8,1200000,West,150000,53
2023-11-20,Titan GPU X,Components,19,1615000,North,85000,84
2023-11-20,Aero Max Drone,Gadgets,26,1690000,West,65000,85
2023-11-20,Lumina VR Headset,Wearables,24,1080000,East,45000,81
2023-11-20,Echelon Gaming Desk,Furniture,19,665000,South,35000,170
2023-11-21,Quantum Pro Laptop,Electronics,7,1050000,West,150000,148
2023-11-21,Titan GPU X,Components,13,1105000,East,85000,80
2023-11-21,Aero Max Drone,Gadgets,20,1300000,West,65000,88
2023-11-21,Lumina VR Headset,Wearables,28,1260000,North,45000,181
2023-11-21,Echelon Gaming Desk,Furniture,17,595000,South,35000,157
2023-11-22,Quantum Pro Laptop,Electronics,7,1050000,West,150000,85
2023-11-22,Titan GPU X,Components,13,1105000,East,85000,50
